1064064612	Charivari Verlag
1140133144	Faas, Franz-Josef / 1922-2017
1140134299	Ameziane, Mona / 1994-
114013969X	Dandolo, Francesco / 1961-
1140147307	Landkreistag Rheinland-Pfalz / Hauptversammlung / 71. / 2016 / Kusel
114015320X	Volksbank Eifel
1140170635	Petsch, Johann Christian Friedrich / 1807-1863
1140438247	Kriechendes Netzblatt
1140441086	Dold, Cornelia / 1991-
1140441434	Viertelsmeister
1140441566	Krause, Daniel
1140448935	Dehoff, Ramona / 1981-
1140449141	Hörnig, Marco / 1978-
114045143X	Hetzel, Kerstin / 1984-
1140452983	Lang, David / 1978-
1140454145	Focke, Katja / 1985-
114050133X	Kultournacht Speyer / 15. / 2015 / Speyer
1140501380	Kultournacht Speyer / 16. / 2016 / Speyer
1140502360	Weintage Südliche Weinstraße / 28. / 2015 / Landau in der Pfalz
1140502506	Weintage Südliche Weinstraße / 30. / 2017 / Landau in der Pfalz
1140503154	Kreuzkirche / Mainz
1140503898	Ludwigshafener Kultursommer / 27. / 2017 / Ludwigshafen am Rhein
1140505335	Internationales Straßentheaterfestival Ludwigshafen / 16. / 2015 / Ludwigshafen am Rhein
1140505467	Altstadtfest Kaiserslautern / 2015 / Kaiserslautern
1140508105	Verein Heimatmuseum Burg Windeck
1140508342	Schreinermuseum / Worms
1140508857	Neue Projekt GmbH & Co. KG
1140542265	Schmeisser, Joachim / 1958-
1140579703	Lübke, Heinz / 1927-2017
1140590189	Reinhard, Kurt / 1927-1978
114059186X	Holz, Uta
1140611100	Standard, Daniela / 1964-
1140647458	Bethmann, Céline / 1998-
1140648101	Karweiler
1140667610	Leerstand
1140670743	Pfälzischer Schachkongress / 82. / 2013 / Zweibrücken
1140670751	Pfälzischer Schachkongress / 85. / 2016 / Ramstein-Miesenbach
1140670840	Pfälzischer Schachkongress / 86. / 2017 / Wolfstein
114079146X	Fiedler, Marine
114079759X	Kwiatek, Robert
1140802720	Maurer, Johann / 1897-1945
1140804987	Teusch, Walter / 1947-2015
114080524X	Ritter, Paul Dieter / 1944-2016
1140805568	Lahr, Manfred / 1928-2016
1140810545	Burghaus der Romilian von Kobern / Kobern-Gondorf
1140811592	Pfarrei St. Peter Montabaur
1140812386	Kirmes- und Karnevalsgesellschaft Rübenach / Kirmes / 26. / 2017 / Koblenz-Rübenach
114081351X	Berufsverband Bildender Künstlerinnen und Künstler Rheinland-Pfalz im Bundesverband
1141062674	Kneip, Peter / 1963-
1141180413	Müller, Christian / 1995-
114118656X	Lörsch, Erwin / 1914-1935
1141196964	Heinz, Stefan Helmut / 1974-
1141197472	AG Netzwerk - Seniorenwegweiser
1141202492	Andre, Elsbeth / 1965-
1141259680	Speyerer Siedlerfest / 68. / 2017 / Speyer
1141261146	Hombach, Thomas / 1974-
1141262754	Landau in der Pfalz / Kulturabteilung
1141264471	Balsam, Rolf / 1881-1976
1141266393	Grundschule Mainz-Ebersheim
1141299887	Musikschule im WBZ Ingelheim
1141305690	Leistungsschau Frankenthal / 1950 / Frankenthal (Pfalz)
1141322358	Lausitzer Streifenfarn
1141323613	Seifen / Landkreis Altenkirchen (Westerwald)
1141397390	Heil, Werner / 1936-
1141411261	Friedlieb, Johann Eduard
114159207X	Moehring, Markus / 1958-
1141600153	Brunnen- und Kerbegesellschaft Sachsenhausen 1953
114160146X	Design Office Agentur für Kommunikation GmbH
1141609533	Müller, Alexander / 1983-
1141611392	Knautz, Arthur / 1911-1943
1141615584	Fischer, Heinz / 1961-
1141619857	Kraus, Wolfgang / 1934-2011
1141629054	Nassau-Beilstein
1141714019	Forschelen, Bert / 1961-
1141800101	Baibl, Lorenz / 1981-
1141815354	Cusanus Hochschule
1141914328	Mainzer Barock - ein Vergessenes Erbe? Zur Prägung und Ausprägung der Barocken Kunst im Mainzer Raum / Veranstaltung / 2014 / Mainz
1141916010	Evangelische Kirche der Pfalz (Protestantische Landeskirche) / 12. Landessynode / Tagung / 5. / 2017 / Speyer
1141928779	Panzweiler
1141928825	Neise, Harald / 1944-
1141942550	QuattroPole e.V.
1141945576	Fittkau, Ludger / 1959-
1142006468	Stäb, Peter Jürgen / 1957-
1142009017	Schlierschied
1142010007	Denzen
1142032558	Pro KIBO e.V.
1142138135	Horländer, Reinhold / 1952-
1142144011	Kurmainzer Eremitenkongregation
1142144348	Segelkameradschaft Koblenz
1142144615	Musikverein Harmonie Kurtscheid
1142145182	Härtel, Susanne
114214657X	Pfarreiengemeinschaft Betzdorf - Bruche - Scheuerfeld
1142146626	Rathnau-Prenzel, Silvia / 1962-
1142148181	Maria Königin / Betzdorf
1142148491	Gesangverein Oberbieber
1142149285	Willkommensgruppe Ortsgemeinde Obererbach
1142149404	Regenbogenschule Westerburg
1142149560	Kegelclub "Derer von 1891" Bad Hönningen
1142149714	Evangelische Kirchengemeinde Hirschberg
114215047X	Deutsch-Französische Gesellschaft Mainz
1142159345	Ehlenz
1142160076	Trauttner, Andreas / 1702-1782
114218398X	Reichstag / 1509 / Worms
1142187802	Diehl, Marion
1142188264	Kärlicher Ton- und Schamottewerke Mannheim
1142188426	Blumenkorso Bad Ems / 2017 / Bad Ems
1142188884	Form + Farbe / Veranstaltung / 2017 / Koblenz
1142188981	Lukasmarkt / 612. / 2017 / Mayen
1142191087	Atelier Tom Munsteiner / Atelierausstellung / 11. / 2017 / Stipshausen
1142193373	Kirmesgesellschaft St. Martin Kesselheim 1922 / Kirmes / 95. / 2017 / Koblenz-Kesselheim
1142412490	Bardelli, Giacomo
1142414884	Therese / Oldenburg, Herzogin / 1814-1871
1142417131	Orben, Daniela / 1965-
1142532755	Scharffenberger, Kai
1142546047	Gisler, Markus / 1952-
1142559491	Wünschel, Hans-Jürgen / 1947-
1142805220	Büdingen, Snezhana von / 1983-
114281579X	Merkator, Kurt / 1952-
1142820300	Schwarz, Sandro / 1978-
1142822567	Höhne, Hanns-Detlev / 1951-
1142824136	Transition / Medizin
1142828352	Moselkommission / Sekretariat
1143147731	Heimann, Etienne
1143149769	Lesebühne Schiefertafel
1143235975	Pelgen, Franz L. / 1929-
1143266471	Arnold, Friedrich / 1896-1980
1143531434	Thomas-Morus-Gymnasium Daun / Abiturjahrgang 2017
1143539923	Feick-Müller, Karin
114355308X	Katzer, Carolin / 1990-
1143611888	Chorgemeinschaft 2012 Worms-Horchheim
1143616774	Chorgemeinschaft 2012 Worms-Horchheim / Frauenchor
1143621441	Herrmann, Tobias / 1975-
1143635116	Präventionsagentur gegen Rechtsextremismus
1143706102	Bürger für Dalheim
1143707427	Wörner, Frank G. / 1946-
1143708105	Sankt Michael / Ingelheim am Rhein
1143708431	Tesche, Karl Anton / 1778-1848
1143710630	Jugendkunstakademie Worms
114371122X	Lehn, Paul / 1935-2014
1143730135	Fachtagung Lebendiges Welterbe / 2015 / Sankt Goar
1143733029	Traubenblütenfest / 1950 / Westhofen, Landkreis Alzey-Worms
1143743407	ARCHITEKT ernst meyer
1143844467	Arz, Jan Laurin
1143850513	Harster, Patrice
1143853989	Orchestergipfel Rheinland-Pfalz / 2. / 2017 / Mainz
114385473X	Kröber-Löwenstein, Kornelia
1143864107	Clément, FranÇois / 1949-
1143864859	Emrich, Isabell
1143868145	Buchenauer Nachbarschaft e.V.
1143869559	Vollkorn-Bäckerei Barth
1143871820	Walburg, Günter
1143873688	Schieß-Sport-Verein 1964 e.V. Dannstadt
1143981774	Augustin, Bettina / 1959-
1143982134	Krause, Gesa / 1992-
1143984269	Ugelnheimer / Familie : 14.-16. Jh.
1143985249	Trans Regio Deutsche Regionalbahn
1143989953	Bücker, Katharina
1143992520	Sankt Josef Haus / Zeiskam
1143993128	Friedrich-Ebert-Halle / Ludwigshafen am Rhein
1143996259	Sankt Martin / Sankt Martin, Landkreis Südliche Weinstraße
1144189489	Hildegard-von-Bingen-Preis für Publizistik
1144198054	Bonner Literaturpreis
1144276373	Veith, Sven
1144276896	VIAS
1144303346	Mädchenarbeitskreis der Landeshauptstadt Mainz
1144306213	Sankt Adelphus / Salz, Westerwaldkreis
1144313503	Riechert, Andreas
1144313732	Hessedenz, Maike
1144314194	Rüttiger, Günter
1144366402	Schröter, Werner / 1944-
1144373077	Haase, Lena / 1992-
1144376041	Kesseler / Familie : 16. Jh.- : Eifel
1144378281	Nonnenmacher, Thomas / 1959-
1144395623	Crössmann, Horst
1144412366	Berufsbildende Schule Sozialwesen, Gesundheit und Hauswirtschaft Ludwigshafen am Rhein
1144413680	Lorenz, Manfred / 1941-
1144413826	Sonntag, Claus / 1946-
1144413907	Weber, Werner / 1940-
1144512646	Windröschen
1144544718	Magin-Pelich, Eva / 1957-
114463864X	Bundesverband Keramische Rohstoffe und Industrieminerale
1144640822	Zendscheid
1144652642	Becht, Christa
1144652863	Turn- und Sportverein Diedesfeld 1913
1144654181	Blank, Rudolf / 1886-1962
1144654955	Mühlbeyer, Manfred / 1955-
1144655706	Johann-Wolfgang-Goethe-Gymnasium / Abiturjahrgang 2017
1144655811	Girod, Daria / 1998-
1144655870	Greger, Annalena / 1997-
1144656974	medien.rlp - Institut für Medien und Pädagogik
1144924812	Sankt Antonius / Trier
1144964067	Sozialverband VdK Deutschland / Kreisverband Wittlich-Daun
1144966345	Tennisclub Ruwertal Waldrach
114496654X	Sozialverband VdK Deutschland / Ortsverband Morbach
1144966965	Sozialverband VdK Deutschland / Kreisverband Bernkastel-Zell
1144967678	TTC Hemeskeil
1144968208	Deutsche Lebens-Rettungs-Gesellschaft / Ortsgruppe Schweich
1144968526	Sportverein Daleiden e.V. 1967
1144969174	Ökumenische Jugendhilfestationen gGmbH
1144977142	Ökumenischer Erziehungshilfeverbund
1144980437	Bermeitinger, Michael / 1960-
1144982529	Volz, Ludwig / 1934-2011
1144987547	Wittelsberger, Manfred / 1963-
1144987997	Musikzug Rot-Weiß Plaidt
114499294X	Zimmermann, Friedrich / 1855-1928
1145068952	Despalles éditions
1145077315	Sankt Ludwig / Ludwigshafen am Rhein
1145164617	Kunstradfahrer
1145193455	Haarfeldt, Mark / 1979-
1145194273	Schwarzenberg, Johannes / Erbprinz von / 1967-
1145302289	Evangelische Kirche im Rheinland / Evangelischer Kirchenkreis Koblenz
1145302998	Ärzteverein Mainz
1145314066	Evangelische Kirche im Rheinland / Kirchenkreis Koblenz
1145325114	Sundermann, Klaus / 1957-
114532956X	Stiehl, Wilhelm / 1936-
1145337694	Besana, Claudio
1145359272	Bung, Peter / 1939-
1145367933	Dhonau, Helga / 1936-
1145387268	Forster, Ursula / 1943-
1145405541	Hachtel, Wolfgang / 1940-
1145443060	Koch, Remmert L. / 1940-
1145447597	Krahforst, Paul / 1925-
1145461069	Lind, Ulf / 1941-
1145485898	Niewerth, Heinz-Peter / 1941-
1145495052	Pfeiffer, Peter / 1954-
1145513964	Ruthsatz, Barbara / 1939-
1145520529	Schilling, Judith / 1956-
1145527299	Schröder, Bernd Philipp / 1948-2023
114557937X	Holt, Mack P. / ca. 20./21. Jh.
1145592481	Büchel, Georg / 1951-
1145635474	Hutton, Sarah / 1948-
1145645496	Roussel, Hélène / 1945-
1145648622	Hanuss, Karl / 1922-
1145673430	Fischenich, Reinhold / 1945-
1145709451	Meenken, Immo / 1960-
1145733662	Hill, Georg / 1950-
1145741495	Syndram, Anne / 1962-
1145752225	Seybold-Epting, Walter / 1943-
1145824323	Detzel, Ludwig / 1888-
1145858929	Wilke, Detlef / 1951-
1145892590	Krebs, Rüdiger / 1945-
1145893309	Frick, Julius / 1879-
1145937640	Clößner, Wolfgang / 1955-2015
1146031467	Zeischka-Kenzler, Annette / 1967-
1146033354	Schiftah, Salamat / 1938-2023
1146034032	Seiter, Roger / 1955-
1146061854	Watt, Jonathan M. / 1957-
1146197152	Asselberghs, Etienne / 1889-1959
1146282354	Forneck, Astrid
1146317735	Auts, Rainer / 1965-
1146331436	Nikolay, Andreas / 1963-
1146356323	Brachert, Eva / 1959-
1146398026	Tumele, Adam / 1957-
1146417144	Waldbott, Leo / 1867-1940
1146484593	Dommes, Christian / 1941-
1146495978	Eichelmann, Wolfgang / 1943-
1146518676	Hannes, Helmut / 1950-
1146519400	Fuder, Egon / 1936-
114661196X	Lauter, Michael / 1948-
1146659849	Kaul, Stefan / 1972-
114667449X	Göbel, Manfred / 1954-
1146695322	Hübener, Heike
1146719108	Mardo, Thommy / 1972-
1146722109	Bahrs, Ute / 1965-
1146729898	Ballard, Derrick / 1974-
1146756437	Graeber, Ulrich / 1932-
1146778341	Lindner, Almut / 1969-
1146785542	Nickol, Walter / 1879-1947
1146840217	Mörtter, Rolf / 1957-
1146845464	Meyer, Nikolaus / 1942-
1146954433	Pies, Wilhelm / 1881-1963
1146993048	Gruschwitz, Dieter / 1954-2022
1147012555	Terwiel, Johannes / 1882-
1147081867	Sohr, Antje
1147144699	Mähler, Christoph / 1736-1814
1147158304	Groos, Karl / 1789-1861
1147160961	Spelthahn, Rosemaria / 1937-2005
1147173451	Soussan, Julien Chaim / 1968-
1147211523	Runck, Heinrich Wilhelm Justus / 1833-1899
1147221057	Sickingen, Johann Ferdinand von / 1664-1719
1147221871	Dienheim, Wigand von / 1476-1550
114729979X	Friedrich-Spee-Gymnasium Trier / Abiturjahrgang 2017
1147300488	Aacher Dorfgemeinschaft
1147303525	Evangelische Kirche im Rheinland / Kirchenkreis Koblenz / Synode Koblenz
1147325774	Landeschorwettbewerb Rheinland-Pfalz / 10. / 2017 / Ingelheim am Rhein
1147327319	Deutsches Rotes Kreuz / Ortsverein Neustadt/Wied
1147331669	Kottenheimer Mühle / Kottenheim
1147391807	Clara Louise / 1992-
1147392536	Pfälzerwald / Süd
1147417059	Nortmann, Hans / 1952-
114742117X	Westrich, Sissi
1147502374	Kartensammlung Hellwig
114751688X	Frühauf, Helmut / 1947-
1147526540	Krämer, Maximilian / 1983-
1147578141	Wellmich
1147588082	Nachtkerzenschwärmer
1147590303	Steinebach-Seeburg
1147591202	Lang, Roger / 1946-
1147591636	Verein zur Förderung der Pferdezucht und des Pferdesports in Rheinland-Pfalz-Saar
1147591881	Fohlenchampionat Rheinland-Pfalz-Saar / 2017 / Standenbühl
1147612560	Bund der Germersheimer
1147617562	Thüring, Ferdinand
1147618526	Verschönerungs-Verein / Kaiserslautern
1147641366	Popitz, Peter / 1937-2017
1147643431	Ehrenthal
1147643644	Wellmich-Ehrenthal
1147643830	Willwacher, Hanna
1147646198	Rittmannsperger Architekten GmbH
1147646643	Burbach, Lydia / 1883-1967
1147651000	Salzmann, Wilfried / 1939-
114765302X	Grüner Edelscharrkäfer
1147654123	RheinTerrassenWeg
1147658528	Bohl Design & Kommunikation / Firma
1147658803	Männer-Gesang-Verein Rheinland 1925 Ehrang-Bahnhof
1147771596	Abfallzweckverband Rhein-Mosel-Eifel
1147780137	Brändle, Gerhard / 1948-
1147798540	Hofmeisterin
1147807698	Grafschaft Sternberg
1147812306	Wynne-Simmons, Robert / 1947-
1147894477	Moschetus, Johannes / 1600-1680
1147899169	Schien, Philipp J. / 1676-1757
1147905347	Hoffmann, Thorsten
1147906041	Tornow, Henry / 1994-
1147986339	Rüdiger, Jens
1148016724	Evangelische Pfarrkirche Dalheim / Dalheim, Landkreis Mainz-Bingen
1148018875	Evangelischer Posaunenchor Dalheim
1148019863	Schommer, Bern / 1926-1996
1148019979	Tennisclub Dalheim 1980
1148020578	ElternInitiative Dalheim
1148021256	Freiwillige Feuerwehr Dalheim
1148024301	Dankerath
1148024573	Senscheid
1148024832	Trierscheid
1148147179	Knepper, Marko / 1966-
1148148590	Kronser, Victor Nikolaus / 1809-1886
1148162526	Rößner, Tabea / 1966-
1148297456	Stratenwerth, Christoph / 1952-
1148297561	Finanzwirt
114829788X	Finanzwirtin
1148350268	Deutschland / Onlinezugangsgesetz
1148438262	Altmeyer, Markus B. / 1984-
1148439501	Hochwasserschutzforum in der Metropolregion Rhein-Neckar / 12. / 2014 / Ludwigshafen am Rhein
1148441336	Lit.Eifel e.V.
1148466487	Berufsbildende Schule Donnersbergkreis Rockenhausen
1148568638	Geisen, Martin / 1987-
1148569723	Rheinland-Pfalz / Ministerium für Familie, Frauen, Jugend, Integration und Verbraucherschutz / Abteilung Integration und Migration
1148582053	Vogt, Jakob / 1902-1985
1148583130	Weber, Arthur / 1841-1901
1148589031	Weingut Gästehaus Weigand
1148670823	Weiglein, Willy / 1928-1985
1148685316	Schultze, Werner / 1909-2001
1148686398	Stein-Wingert
1148689486	Fuchs, Josef / 1890-1968
1148689699	Bayer, Edwin / 1937-2017
1148690131	Lautensach-Löffler, Eugenie / 1902-1987
1148691006	Faber, Nikolaus / 1495-1567
1148694331	Vocatium Region Rhein-Neckar / Veranstaltung / 8. / 2017 / Mannheim
114869529X	Wauer, Klaus
1148699104	Heimat- und Kulturverein Hirschhorn
1148789405	Kremp, Walter / 1900-1990
1148956131	Rauch, Matthias
1148959998	Hattemer, Günter F. / 1943-
1148994688	Gau-Weinheimer Bürgertreff
1148995803	Bernhard, Ferdinand / 1873-1968
1148996494	Gerhard, Nadine
1149076739	Weiss, Josef / 1937-
1149077549	Ulmer, Inga Lisa / 1989-
1149082399	Wichert, Jörn / 1968-
114908720X	Milas-Quirin, Ulrike
1149087579	Reuschling, Dieter / 1934-
1149088850	Krementz, Wilfried
114915716X	Simgen-Buch, Ursula
1149181427	Stärk, Gerhard
1149263911	Schödl, Benedicte
1149267380	Hauer, Hans Georg / 1937-2016
1149548363	Hetterich, Rudi / 1940-2017
114977522X	Promotionszentrum Soziale Arbeit
1149857129	Discher, Sibylle / 1984-
1149977590	Blackfacing
1150104406	Kazungu-Haß, Giorgina / 1978-
1150104988	Lerch, Helga / 1955-
1150105518	Schnieder, Gordon / 1975-
1150111070	Weber, Marco / 1975-
1150164441	Lohrbächer, Bernd / 1962-
1150171782	Freischläger, Kurt A. / 1948-
1150182547	Discher, Rolf
1150184493	Rieff, Georg Joseph von / 1771-1842
115018633X	Mayer, HP / 1966-
1150191848	Engel, Hermann / -1574
1150256893	Förderverein Mainzer Fastnachtsmuseum
1150264527	TC Erlenbrunn
1150265604	EHC Zweibrücken "Hornets"
1150271981	Verbandsgemeinde Leiningerland
1150272562	Liebe, Lucy
1150312211	Rheinland-Pfalz-Saar Freiwasser-Meisterschaften / 1969 / Frankenthal (Pfalz)
1150315172	Internationaler Ludwigshafener Volkslauf mit Volksgehen / 1. / 1969 / Ludwigshafen am Rhein
1150320885	Fliegertreffen / 2. / 1994 / Speyer
1150434767	Tumorzentrum / Koblenz
1150442492	Frey, Christel
1150448253	Brunker, Martin / 1955-
115045024X	Hörpel, Horst / 1953-
1150451084	Mosel-Musikfestival / 33. / 2018 / Trier
1150451386	Arbeitskreis Chronik der Ortsgemeinde Ehlenz
1150453729	Förderkreis Theodor-Zink-Museum Kaiserslautern
1150524553	Festival des Deutschen Films / 13. / 2017 / Ludwigshafen am Rhein
1150526661	Suski, Jan / 1964-
1150538937	Remmy, Klaus
1150538996	FoNat Forst-Holz-Natur
1150548134	Bachpatenschaften - Informationsveranstaltung des Landesamtes für Wasserwirtschaft Rheinland-Pfalz / 1991 / Mainz
1150650915	Weisbrodt, Indra
1150651415	Gewerbe- und Verkehrsverein Weisenheim am Berg
1150666722	Verbandsgemeinde Rengsdorf-Waldbreitbach
1150711477	Kaiser, Roswitha / 1957-
1150718358	GeaCarta Digitale Kartographie
1150721308	Festungsbauverein Landau - Les Amis de Vauban
1150731303	Kurth, Andreas / 1959-
1150733039	Scherzinger, Björn / 1991-
1150818484	Evangelische Kindertagesstätte Himmelszelt Dalheim
1150856866	Kunstraum Detmold
1150863498	Kolpingfrauengruppe Lahnstein St. Barbara
1150976403	Erlanger, Wilhelm Hermann Carl von / 1835-1909
1150976950	Erlanger, Caroline von / 1843-1918
1150983442	Chapin, Jean-Luc / 1959-
1150983752	Mehrgenerationenhaus Johanneshaus
1150983914	Ulbrich, Dennis / 1989-
1150992514	Regionalentwicklung Hunsrück-Hochwald e.V.
1150992700	Hermeskeiler Stadtfest / 3. / 2017 / Hermeskeil
1150999497	Round-Table-Gespräch Regionales Fernsehen in Rheinland-Pfalz - Technische, wirtschaftliche und programmliche Rahmenbedingungen / 1989 / Ludwigshafen am Rhein
1150999969	Helfferich, Eckart / 1941-
1151083925	Walderdorff, Dorothee von / 1960-
1151084158	Spindler, Edmund / 1919-2007
1151085715	Wyrwoll, Klaus-Peter / 1935-2021
1151136336	Pastor, Hanns / 1917-2009
1151146439	Zettel-Theater
1151150827	Göb, Nadine / 1985-
115115167X	Internationale Flugschau / 1998 / Oppenheim
1151155268	Böhringer, Roland
115115783X	Europa der Nationen und der Freiheit / Körperschaft
1151233609	Hundheim / Familie : 1401- : Trier
1151234818	Wilking, Karl
1151332453	Weisel, Ludwig
1151348015	Heine, Heinrich / 1797-1856 / Nächtliche Fahrt
1151400599	Dittrich, Sebastian
1151407259	Regionale Produzenten oder Global Player? Zur Internationalisierung der Wirtschaft im 19. und 20. Jahrhundert / Veranstaltung / 2014 / Mainz
1151412287	apra-norm Elektromechanik GmbH
1151414336	Sohrschied
1151449636	EVBK-Ausstellung / 60. / 2017 / Prüm
1151454273	Jöricke, Christian / 1976-
1151456810	Egginger-Gonzalez, Dennis / 1980-
1151467138	Aleris Rolled Products Germany GmbH
1151535494	Didier, Joachim
1151539643	Schäfer-Hock, Christian / 1983-
1151597899	Biebernheim
1151601004	Heuzert
1151608920	Scheurebe
1151609358	Konrad, Ute
1151642894	Affler
1151648957	Felber, Dietmar
1151657263	Sankt Sebastian / Rockenhausen
1151661562	Valentin, Anke
1151664243	Kertesz, Aljoscha / 1975-
1151666327	Seemayer, Karin / 1959-
1151666890	Eisenschmid, Rainer / 1957-
1151674605	Gute Lehre für ein Erfolgreiches Studieren. Praxisbeispiele aus dem Hochschulpakt / Veranstaltung / 2015 / Mainz
1151718610	Schwarz, Joe / 1944-
1151849588	Skulpturen Miniaturen Museum
1151850306	Ring, Joseph / 1877-1933
1151889520	Sprendlingen / Gemeinderat / SPD-Fraktion
1151897396	MGV Sängerlust 1861 Engelstadt
1151901253	Hofmeister, Wolfgang / 1952-
1151901334	Essen, Brigitte van
1151901857	Dollen, Busso von der / 1938-2022
1151912522	Hannah, Gabriele / 1959-
1151941492	Wagner, U.
1151945439	Hocke, Michaela
1151947113	Weller, Joachim / 1989-
115194713X	Gröger, Horst / 1942-
1151947830	Blatter, Ulrike / 1944-
1151953652	Fritzsche, Jens / 1969-
1151969400	Hexemer, Hans-Peter / 1952-
1152017977	Bugiel, Gerhard / ca. 20./21. Jh.
1152029045	Katholischer Orgelbauverein Merzalben
1152029835	Flammann, Walter
1152031821	Dreyer, Hans
1152042971	Fußgönheimer Brauchtumskerwe / 2004 / Fußgönheim
1152043048	Gobbo, Antonio / 1857-1907
1152080709	Bergzikade
1152096095	Schlösser, Ingo / 1961-
115209761X	Decker, Otto / 1890-1952
1152227521	Theobald, Paul / 1950-
1152229826	Volbracht, Christian / 1945-
1152234773	Ferber, Daniel / 1991-
1152235559	Stenz, Gisbert / 1939-
1152285114	Klauk, Oliver
1152294822	Minten, Willi / 1937-2018
1152330926	Wegmann, Anne Lena
1152343157	Mühl, Bernd / 1941-
1152347403	Rössel, Werner / 1946-
1152353438	Krämer, Guido Theodor / 1967-
1152395890	Matuschka-Greiffenklau, Klara von / 1870-1959
1152403702	Reit- und Fahrverein Ludwigshafen am Rhein
1152403745	Hallen-Reitturnier / 1966 / Ludwigshafen am Rhein
1152404067	Blaul, Hermann
1152412809	Krüger, Ina
1152420755	Bonnet / Familie : 1580-
1152445170	Bonn, Erwin
1152968076	Lawton, Arthur J.
115297033X	Verbandsgemeinde Kusel-Altenglan
1152976338	VR-Bank Südwestpfalz eG Pirmasens-Zweibrücken
1152979256	CityBahn / Wiesbaden
1153015064	Netzwerk Senioren Altstadt Mainz
1153016648	Netzwerk Senioren Mainz-Hechtsheim
1153017598	Hennen, Manfred / 1939-2018
1153017857	Hepp, Johannes / 1988-
1153018217	Landespflegekammer Rheinland-Pfalz
1153020459	Mainzer Medien-Preis / Veranstaltung / 1. / 2017 / Mainz
1153021722	Kalenborn / Landkreis Daun
1153021757	Kalenborn-Scheuern
1153024888	Kalenborn / Landkreis Ahrweiler
1153028867	Jutzi, Siegfried / 1950-
1153028891	Vouillamoz, José / 1971-
1153041073	Erntedankfest Friesenhagen e.V.
1153042266	Hospiz-Verein Rhein-Ahr
1153070979	Jungen, Sandra / 1975-
1153146363	Trauzenberg, Karl / 1897-1951
1153147327	Wittmer, Heike / 1967-
1153170248	Schulrätin
1153209837	Mainz / Stadtverwaltung
1153229358	Walter, Sebastian / 1848-1922
1153229609	Damrau, Erwin / 1935-2017
1153232030	Schindler, Karlheinz / 1950-
1153232103	Schorn, Richard / 1952-
1153232375	Asbach / Landkreis Birkenfeld
1153232529	Hüther, Alexander M.
1153233525	Glatt, Josef / 1961-
1153235005	Musikverein Niederprüm St. Hubertus 1907
1153350181	Löffler, Magdalena
1153366401	Reepen, Maria / 1953-
1153372193	Stephan, Friedrich Josef / 1929-2014
1153415615	Kleiber, Katja
1153427796	Volksbildungsverein / Bad Kreuznach
1153482894	Ludes, Sieglinde / 1951-
1153556790	Ortseifen, Karl
1153559412	Katholische Kirche / Diözese Münster (Westf)
1153565714	Trierische Media Verkaufsgesellschaft mbH / PR-Redaktion
1153573628	Rumpenhorst, Dieter / 1937-2018
1153573873	Kápolnási, Gergely / 1976-
1153614235	Weisbrod, Hans / 1889-1970
1153634171	Brücker, Elfriede / 1939-2018
1153713438	Schreiner, Werner / 1947-
1153734141	Steinert, Else / 1879-1948
1153747502	Heid, Birgit / 1961-
1153749092	Chorgemeinschaft Biersdorf
1153749874	Frauenchor "Rheinperle" Urmitz am Rhein
1153750074	Deutschherrenschule Waldbreitbach Realschule Plus
1153750600	Männergesangverein Frohsinn Namedy
1153750724	Sängerfest der Pellenzchöre / 15. / 1977 / Andernach-Namedy
1153751089	Männer-Gesang-Verein Liederblüte Koblenz
115375133X	Möhnenverein Fidele Mädcher e.V. Wallersheim
1153751879	Rhein-Hunsrück-Kreis / Kreisverwaltung
1153752352	Treff Mobil / Körperschaft
1153779331	Wagner, Vincent / 1971-
115378193X	Reumschüssel, Anja / 1983-
1153794578	Schneider, Klaus / 1958-
115379490X	Schneider, Annette
1153797259	Chappaz, Marie-Thérèse / 1960-
1153803151	Conradi, Adam / -1615
1153803496	Agrartage Rheinhessen / 68. / 2017 / Nieder-Olm
1153803534	Verein für Mosel, Hochwald und Hunsrück / Heimatfest / 1929 / Kirn
1153804360	Hahn, Anselm / 1740-1814
1153805677	Intergem / 32. / 2016 / Idar-Oberstein
1153805871	Kaupers, Heinrich Matthias / 1674-1744
1153807181	Starck, Johann Bernhard / -1673
1153807246	Jung, Hansjörg
1153835444	Grenzlandschau Prüm / 2015 / Prüm
1153843188	Säubrennerkirmes / 2017 / Wittlich
1153844052	Nexus / Veranstaltung / 3. / 2017 / Koblenz
1153846837	Riegel, Charles / 1856-1949
1153849526	Sporthotel & Resort Grafenwald
1153849763	WK Gruppe / Firma
1153850583	Öko Trier / 2017 / Trier
1153850761	Öko Trier / 2018 / Trier
1153851040	Beda-Markt / 38. / 2017 / Bitburg
1153857677	Wüst, Heinz / 1950-
1153907011	ADAC Zurich 24h-Rennen / 45. / 2017 / Nürburg
1153908638	Internationaler Silvesterlauf / 27. / 2016 / Trier
1153922207	KG Bunte Kuh Walporzheim / Prinzenproklamation / 48. / 2017 / Walporzheim
1153922258	KG Bunte Kuh Walporzheim / Prinzenproklamation / 49. / 2018 / Walporzheim
1153922703	Landesverband der Rassekaninchenzüchter Rheinland-Nassau / Landesverbandsschau / 53. / 2018 / Thalhausen
1153925087	Fantastisches Viereck / Veranstaltung / 2016 / Ergeshausen
1153935007	Sattler, Dorothee A. E.
